"Campaign Name","Campaign Daily Budget","Campaign Start Date","Campaign End Date","Campaign Targeting Type","Ad Group Name","Max Bid","SKU","Keyword","Match Type","Campaign Status","Ad Group Status","Status","Bid+"
"TYest","","","","","RAY-BAN","","805289305767","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289162452","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289001270","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672191721","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289742807","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","673450727768","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289158820","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289523109","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289018957","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132406373","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672561623","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289101079","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289161585","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289255789","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289346616","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289523116","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289001300","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672751352","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289751779","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289523154","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289005605","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289421702","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132410349","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467694","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289104933","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132712894","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289346937","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132715710","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289523543","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289347217","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289101161","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289421740","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467045","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289293408","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289459873","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672680577","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132572207","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467014","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289523031","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132410363","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289443681","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289515302","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289523581","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672153798","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289394402","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289460268","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289384823","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672611915","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289460664","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289266723","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132410493","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289460244","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672636529","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672595222","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289460497","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132410516","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672680539","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289669197","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289523796","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289525325","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289465010","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289669210","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289441663","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467731","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289004851","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467724","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289441540","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289005599","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467717","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672126594","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289007906","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672126587","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289431763","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289063230","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289422648","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289514725","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289255840","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672125689","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289114598","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672040012","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289514718","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289051862","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672405446","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289447504","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289514688","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289440185","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289005575","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289440192","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672101157","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289514695","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289745723","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289449171","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132572023","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289369172","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289270836","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289523178","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672298710","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132452837","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289007883","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289523611","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289523642","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132426012","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289278481","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132425923","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289523673","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289394679","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289372530","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289669241","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672048360","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289381013","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132450307","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289753469","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289669180","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289601708","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672185720","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289293439","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289449201","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289423553","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289669296","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672498141","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289421337","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289160878","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289553328","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289160861","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289669463","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132452844","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289160885","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289210504","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289685630","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289523772","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289202899","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289523741","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289394396","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289751823","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289394815","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289685647","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289316428","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289458906","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672514643","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132568798","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289394693","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289458876","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672730357","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467021","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289313489","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672137538","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289303947","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289515289","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289453086","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","20500000248272","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289442431","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289745501","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289404378","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289453116","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289753117","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289745419","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289370253","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289384779","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672260298","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289384809","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289384830","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289384762","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467007","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289178316","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289460275","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289449560","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132586372","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289460749","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672251814","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289460732","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289465041","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672689679","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289515234","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289759959","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289441618","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","20500000248258","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289759973","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132436752","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672227093","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132436820","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289515296","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132436868","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289115328","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289447412","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289218753","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289440208","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289447405","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289441984","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672677010","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467168","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289453123","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672022827","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289160908","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289351849","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289324041","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289444305","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289753452","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289444312","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289047834","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672022919","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289444343","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289090250","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672022889","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672022858","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289749660","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289090229","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289133919","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289104957","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289749752","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289004806","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289328322","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289444336","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289328063","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289745532","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289328094","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289120452","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289079125","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289018933","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672233766","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672604177","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289372554","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672318807","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289629283","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467786","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672059144","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132514627","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289374268","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","20500000216868","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289384816","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132514641","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289444282","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672514582","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289638216","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289114741","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289372516","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289001676","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672633818","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672633795","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289753506","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672581126","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672631869","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672581249","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289332596","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289369134","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672494341","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289380979","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","20500000216219","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289409021","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289376361","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289369141","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467250","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289204305","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289017974","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289210719","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289018094","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289018919","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289030355","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289055525","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672351750","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467359","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289374572","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289388258","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289055457","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672731811","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289207030","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289402473","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","20500000248197","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672092219","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289351900","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289207023","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289374534","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289305644","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672731798","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672684520","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289160922","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672731804","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289032090","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289408581","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289419853","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672731927","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289523062","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289334873","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672439168","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289346609","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672365078","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672441222","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289421221","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289367338","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289008354","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672429930","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672405316","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132584576","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672405262","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289345053","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672067088","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289408369","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289008378","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289394631","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289080770","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672406047","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289048473","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289048008","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672065787","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467892","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289083085","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672260373","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289061793","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289097501","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289330677","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289097525","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672231564","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","20500000215540","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289212607","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672088939","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","20500000215571","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289052388","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132572122","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289744917","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289142980","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","20500000215878","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467427","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","20500000215892","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289751830","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","20500000248418","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467441","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289056515","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289465034","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","20500000216035","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132587065","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","20500000216325","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","20500000248968","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467465","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289048541","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672768862","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289372165","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672394382","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289047742","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289374107","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672101164","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289418160","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289367369","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672684186","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289304050","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672405545","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672303704","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467700","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289467434","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672689709","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672743395","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672189155","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289374060","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289367550","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672101171","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132436677","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289367505","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289332633","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289324959","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289332572","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289210689","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672189223","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289421863","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289514541","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289373858","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672684209","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672351330","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289373865","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289307280","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289183082","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289375913","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672429916","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289375944","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132453346","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289048626","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132453322","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289375821","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289396536","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289423492","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672743418","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289423461","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289422709","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672684162","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672405286","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289448235","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289007203","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289371779","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672251234","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672405521","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672497922","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672561005","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672405330","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289514558","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672260342","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289749691","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672405132","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289753872","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289749639","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289295587","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672405361","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289749493","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289749523","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289749462","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672365092","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","713132410172","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","8053672320428","","","","","Enabled",""
"TYest","","","","","RAY-BAN","","805289125822","","","","","Enabled",""
